StudentID,Gender,Age,ParentalEducation,HoursStudyPerWeek,HouseholdIncome,MathScore,ReadingScore,WritingScore,Region,Abs_Jan,Abs_Feb,Abs_Mar,TotalAbsences,InternetAccess,PassFail
1013,M,20.0,High School,7.365849230334173,368814.3412648192,72.6,78.3,67.6,Dakar,2.0,3.0,3.0,8.0,1,1
1014,F,22.0,High School,4.32792375344414,348731.28226184007,67.9,72.5,59.5,Saint-louis,4.0,5.0,3.0,12.0,0,1
1015,F,21.0,Master,8.369507166559696,202301.6092082876,53.1,57.5,49.1,Saint-louis,1.0,0.0,1.0,2.0,1,1
1016,M,18.0,High School,1.7415114906567828,160175.76000416538,38.4,45.1,35.4,Thies,1.0,3.0,4.0,8.0,1,0
1017,M,,High School,,89666.9339794916,54.7,56.1,51.8,Saint-louis,1.0,4.0,4.0,9.0,1,1
1018,F,18.0,High School,11.486097544351736,322553.0131719308,94.5,80.5,100.6,Thies,2.0,1.0,3.0,6.0,1,1
1019,F,23.0,Master,2.9952034534652885,368696.5694135683,74.8,68.3,88.0,Dakar,1.0,3.0,0.0,4.0,0,1
1020,F,20.0,Bachelor,1.8699268926813453,378115.88145353296,86.0,87.9,75.2,Dakar,1.0,2.0,4.0,7.0,1,1
1021,F,25.0,High School,14.31775156677944,285842.26864711463,76.0,68.0,68.8,Thies,1.0,1.0,4.0,6.0,0,1
1022,M,,Bachelor,5.55296144198166,161160.42532027632,57.3,58.6,48.3,Thies,2.0,1.0,3.0,6.0,1,1
1023,M,18.0,Bachelor,12.543791383775288,218151.024237146,77.4,65.3,58.2,Dakar,2.0,2.0,4.0,8.0,1,1
1024,M,16.0,Master,7.384009339208673,438281.8366754311,80.1,62.9,75.6,Thies,2.0,2.0,5.0,9.0,1,1
1025,F,15.0,Master,7.35218073223469,241844.57224799023,57.9,52.2,57.5,Thies,3.0,3.0,3.0,9.0,1,1
1026,M,16.0,High School,9.75365079798658,249760.96455388915,64.0,48.3,56.1,Dakar,3.0,0.0,1.0,4.0,1,1
1027,M,21.0,Master,4.464004573014238,,47.4,39.6,48.2,Thiès,2.0,3.0,1.0,6.0,1,0
1028,F,21.0,High School,8.529988573982582,340389.9654550842,56.4,57.1,49.2,Thies,1.0,3.0,2.0,6.0,0,1
1029,F,16.0,High School,6.474042340703629,245077.85259851065,71.8,78.7,68.5,Dakar,3.0,2.0,3.0,8.0,0,1
1030,F,22.0,Bachelor,2.718026226379874,425605.5256530916,58.5,60.6,57.8,Saint louis,0.0,5.0,4.0,9.0,1,1
1031,F,19.0,Master,9.349928298905596,392826.9247448176,83.7,66.9,78.3,Dakar,3.0,3.0,3.0,9.0,1,1
1032,F,20.0,Bachelor,6.946768772488335,240515.28641101203,79.9,87.4,78.2,Saint-louis,2.0,1.0,3.0,6.0,1,1
1033,M,24.0,Master,7.371900686221169,284800.3167182804,65.3,56.9,61.6,Thies,2.0,1.0,4.0,7.0,1,1
1034,M,,Master,3.1593562263433688,233866.0511951245,62.8,46.9,63.7,Thies,2.0,1.0,2.0,5.0,1,1
1035,M,19.0,High School,14.365601471051216,115260.96393917387,80.8,66.0,67.5,Dakar,2.0,1.0,4.0,7.0,1,1
1036,M,18.0,High School,11.506856745544464,167434.53137979942,62.9,61.9,49.4,Thies,2.0,0.0,3.0,5.0,1,1
1037,F,15.0,High School,11.856623536687914,239299.1746797765,63.8,49.9,52.3,Saint-louis,1.0,3.0,4.0,8.0,0,1
1038,F,18.0,Bachelor,6.778221190233272,339031.13978754985,321.5,58.4,55.8,Dakar,1.0,0.0,4.0,5.0,0,1
1039,M,19.0,High School,1.083268441986319,261013.39326623568,43.1,41.6,41.7,Dakar,4.0,2.0,3.0,9.0,0,0
1040,F,18.0,Master,15.811669529958042,263792.0335249637,87.4,75.6,-10.0,Thiès,3.0,3.0,150.0,156.0,0,1
1041,F,20.0,High School,7.755609967976527,,64.3,52.3,66.4,Dakar,3.0,4.0,2.0,9.0,1,1
1042,M,20.0,High School,5.0048008159197845,231835.80607525952,80.6,84.0,74.5,Dakar,2.0,2.0,4.0,8.0,1,1
1043,F,19.0,High School,9.667206297932456,262814.7080641696,78.2,64.2,72.0,Dakar,2.0,1.0,2.0,5.0,1,1
1044,M,18.0,High School,,87146.98413569777,54.9,55.9,61.0,Thies,3.0,4.0,2.0,9.0,1,1
1045,M,20.0,Master,7.907797775658135,-170688.0301942011,73.5,80.0,76.0,Thies,3.0,4.0,3.0,10.0,1,1
1046,F,21.0,Bachelor,13.114300671757498,334054.5633405696,64.8,44.6,49.2,Saint louis,2.0,3.0,5.0,10.0,1,1
1047,F,17.0,Bachelor,12.331999754067477,129028.12155342124,62.3,52.1,54.2,Saint louis,2.0,1.0,4.0,7.0,1,1
1048,M,24.0,Master,3.694475250391767,274505.7956744333,71.8,64.6,61.9,Thiès,3.0,0.0,5.0,8.0,0,1
1049,F,20.0,High School,5.304839577362094,,36.6,40.1,23.1,Dakar,3.0,3.0,4.0,10.0,1,0
1050,M,20.0,Bachelor,11.83014865311907,490488.0722898644,76.0,69.3,57.3,Dakar,2.0,2.0,4.0,8.0,0,1
1051,M,22.0,Master,2.850450255241752,347999.5863532328,60.5,62.4,58.5,Saint-louis,3.0,3.0,3.0,9.0,1,1
1052,M,21.0,Master,7.402177227340045,319903.08321584074,83.1,79.6,63.0,Dakar,1.0,1.0,1.0,3.0,1,1
1053,F,22.0,Bachelor,,400438.93855604087,77.9,82.7,80.0,Dakar,1.0,3.0,3.0,7.0,1,1
1054,F,21.0,High School,6.093784794265901,344219.71042068466,57.0,59.3,47.8,Saint louis,2.0,4.0,3.0,9.0,0,1
1055,M,18.0,Master,6.804719643883184,245078.760841388,82.8,79.9,74.9,Dakar,2.0,2.0,4.0,8.0,1,1
1056,F,21.0,Master,6.567022488369968,428577.1116305472,42.1,61.0,59.0,Thiès,2.0,2.0,3.0,7.0,1,0
1057,F,17.0,Master,5.790954991549565,166829.9846534071,59.9,48.7,46.0,Thiès,2.0,1.0,3.0,6.0,1,1
1058,F,20.0,High School,3.611425401484744,246599.666810982,81.9,84.9,78.1,Saint louis,2.0,1.0,5.0,8.0,1,1
1059,M,20.0,Master,17.167645067274744,114291.62470364264,68.4,63.1,70.7,Dakar,1.0,2.0,3.0,6.0,0,1
1060,F,19.0,Master,15.469848016645404,324473.2629019194,75.7,63.6,59.1,Thies,2.0,1.0,4.0,7.0,1,1
1061,M,20.0,High School,3.351736718974868,,49.2,46.0,51.3,Dakar,0.0,2.0,5.0,7.0,0,0
1062,F,15.0,High School,14.328467005214268,320403.1071519588,81.5,54.7,79.4,Dakar,3.0,2.0,2.0,7.0,1,1
1063,F,19.0,High School,6.402138038108588,90850.37534478026,91.7,71.0,59.0,Dakar,2.0,3.0,2.0,7.0,1,1
1064,F,20.0,Master,8.516749893326843,,77.2,70.8,62.6,Dakar,3.0,3.0,2.0,8.0,0,1
1065,M,20.0,Bachelor,7.746904160412336,398721.8911888973,54.7,59.4,48.8,Thies,2.0,3.0,1.0,6.0,1,1
1066,F,17.0,Master,5.361005434984136,340238.0707676769,71.4,67.3,85.0,Saint-louis,2.0,2.0,6.0,10.0,1,1
1067,F,23.0,High School,,237005.01350544984,49.1,36.8,43.8,Thies,2.0,2.0,7.0,11.0,1,0
1068,F,18.0,High School,,140678.77783912962,57.8,51.4,74.3,Dakar,1.0,2.0,3.0,6.0,1,1
1069,F,22.0,High School,6.0937943071230345,147521.57616731813,49.4,51.7,41.4,Dakar,1.0,3.0,3.0,7.0,1,0
1070,F,21.0,Master,2.7816422247981096,449404.9209867908,52.9,54.7,46.0,Saint-louis,1.0,4.0,5.0,10.0,0,1
1071,F,18.0,High School,4.425619945123518,188611.60462751903,46.1,57.5,57.5,Thiès,2.0,3.0,4.0,9.0,1,0
1072,M,24.0,Master,1.4344795375916126,345043.1635373368,61.7,54.7,51.8,Thies,1.0,3.0,2.0,6.0,1,1
1073,M,17.0,Bachelor,,286177.4005468225,61.8,53.9,63.4,Thiès,3.0,2.0,2.0,7.0,1,1
1074,F,22.0,High School,3.2133376308624166,158029.73817002817,79.1,83.9,60.0,Dakar,1.0,2.0,4.0,7.0,1,1
1075,M,23.0,Bachelor,6.937757949925835,412057.2511289996,76.9,78.7,65.0,Dakar,2.0,2.0,4.0,8.0,1,1
1076,F,18.0,High School,13.480407414441483,279309.4883234755,45.3,30.7,23.0,Saint-louis,3.0,1.0,5.0,9.0,1,0
1077,M,23.0,Bachelor,12.797198291686342,576676.4204840627,76.8,75.1,58.5,Thiès,3.0,2.0,4.0,9.0,1,1
1078,M,19.0,High School,7.870892423589528,178130.2344419346,67.8,63.3,63.1,Dakar,3.0,4.0,1.0,8.0,0,1
1079,M,21.0,High School,7.6516610954274,398708.7505440577,64.2,56.3,56.7,Thiès,2.0,2.0,2.0,6.0,1,1
1080,M,21.0,Master,15.519498197684031,142614.72407555985,61.1,61.8,46.2,Dakar,4.0,4.0,2.0,10.0,1,1
1081,F,20.0,Bachelor,10.083024481434844,318881.5881207693,73.2,48.6,50.6,Thiès,1.0,1.0,3.0,5.0,1,1
1082,F,22.0,High School,6.688774160493908,373586.6180428865,67.6,60.3,55.1,Thies,1.0,2.0,3.0,6.0,1,1
1083,F,22.0,High School,2.295927531518192,32288.832447468507,60.5,64.7,66.8,Thies,2.0,3.0,2.0,7.0,1,1
1084,F,16.0,Master,9.575492872658971,275408.10309100704,58.9,60.0,58.3,Saint louis,2.0,3.0,3.0,8.0,1,1
1085,M,23.0,High School,11.317295090331449,232414.83191488555,37.9,21.0,32.0,Thies,3.0,1.0,4.0,8.0,1,0
1086,M,16.0,Bachelor,,215765.1242045854,58.6,60.5,63.4,Saint-louis,2.0,1.0,3.0,6.0,1,1
1087,M,23.0,Bachelor,9.16481102055213,346225.5182711225,49.8,37.7,49.2,Dakar,2.0,3.0,2.0,7.0,1,0
1088,F,23.0,Master,6.545706820339884,434482.2847707114,93.6,75.9,87.1,Saint-louis,3.0,1.0,1.0,5.0,0,1
1089,F,17.0,Master,7.263870403203989,284006.5541725013,67.0,59.0,74.9,Saint-louis,2.0,3.0,2.0,7.0,1,1
1090,M,19.0,High School,1.9512882302493253,222624.5528531555,73.5,82.2,67.2,Dakar,3.0,4.0,4.0,11.0,1,1
1091,F,17.0,Master,7.112874385135458,313717.0503671097,71.9,85.4,81.9,Thiès,1.0,1.0,2.0,4.0,1,1
1092,F,19.0,Master,11.877477209632218,300216.4207627697,74.1,67.1,-10.0,Dakar,1.0,1.0,6.0,8.0,1,1
1093,F,19.0,Master,5.474389777733768,169278.88347454724,64.1,53.3,53.2,Saint-louis,3.0,0.0,4.0,7.0,1,1
1094,F,22.0,High School,8.210105472861265,,60.0,54.6,58.3,Saint-louis,2.0,3.0,2.0,7.0,1,1
1095,M,23.0,High School,4.976197173232318,335423.44417906035,37.1,214.2,34.5,Thies,2.0,5.0,150.0,157.0,1,0
1096,M,23.0,Master,9.44176670517109,347385.77880030934,60.2,72.0,53.1,Thiès,1.0,1.0,0.0,2.0,1,1
1097,M,19.0,Master,7.133907209855305,203218.8445169301,72.0,55.1,63.6,Dakar,2.0,3.0,2.0,7.0,1,1
1098,M,19.0,Master,4.243033837271973,244893.55224129112,59.0,67.8,50.6,Dakar,2.0,4.0,6.0,12.0,1,1
1099,M,16.0,Bachelor,13.33020587066051,278863.8962747066,69.8,51.7,63.1,Dakar,2.0,3.0,5.0,10.0,1,1
1100,F,18.0,High School,11.71572805412886,72056.02914339813,49.5,42.2,50.3,Dakar,1.0,1.0,5.0,7.0,1,0
1101,F,22.0,High School,5.580372944287301,84064.33765454685,59.8,56.5,55.2,Dakar,1.0,2.0,4.0,7.0,0,1
1102,M,24.0,Bachelor,9.99115323767111,227910.24832337187,70.7,55.1,53.6,Saint louis,1.0,3.0,3.0,7.0,1,1
1103,F,17.0,High School,10.149648011281522,362702.4919730868,77.9,68.0,69.3,Thiès,2.0,3.0,3.0,8.0,0,1
1104,M,19.0,High School,10.569204940044704,167832.3383934753,65.7,61.7,65.6,Dakar,2.0,2.0,4.0,8.0,1,1
1105,M,20.0,Bachelor,1.222976416019689,177743.37628911436,51.0,52.6,52.9,Thies,4.0,3.0,3.0,10.0,1,1
1106,F,21.0,Master,12.026426164130513,202237.7216114796,60.5,47.4,56.2,Thiès,3.0,2.0,2.0,7.0,1,1
1107,F,18.0,High School,5.721204148297074,177266.91263025822,46.4,51.6,52.3,Dakar,2.0,2.0,3.0,7.0,1,0
1108,M,21.0,Master,,257536.9244615876,49.6,61.7,57.0,Saint louis,4.0,2.0,150.0,156.0,1,0
1109,M,19.0,High School,18.5515270090408,387931.1119461455,83.2,76.4,54.2,Thiès,2.0,3.0,4.0,9.0,1,1
1110,F,20.0,Master,9.207493522884048,426554.4754184782,53.6,56.9,41.9,Saint-louis,2.0,0.0,2.0,4.0,1,1
1111,M,21.0,Master,6.454710098211298,422972.8934738074,64.8,62.1,56.2,Thiès,2.0,3.0,4.0,9.0,0,1
1112,M,20.0,High School,0.821177491023624,,53.5,60.9,51.9,Saint louis,2.0,2.0,1.0,5.0,1,1
1113,F,19.0,Bachelor,13.559056535785423,180141.49567991408,51.0,44.1,44.3,Dakar,1.0,1.0,3.0,5.0,1,1
1114,F,20.0,High School,2.61916131676559,106055.09892688529,78.7,72.2,70.7,Saint louis,2.0,3.0,3.0,8.0,1,1
1115,F,20.0,High School,3.986244386001986,167175.5650159132,72.5,81.8,66.1,Saint louis,1.0,3.0,3.0,7.0,0,1
1116,F,19.0,High School,6.674590803648603,398224.62386689545,52.2,58.0,47.1,Dakar,2.0,2.0,4.0,8.0,1,1
1117,F,19.0,Bachelor,13.66564716680117,234336.98533410107,69.2,56.5,56.9,Saint louis,2.0,3.0,4.0,9.0,1,1
1118,F,24.0,Bachelor,11.092959946663036,149837.25813128558,54.7,35.3,42.2,Thies,0.0,2.0,2.0,4.0,0,1
1119,F,21.0,Bachelor,7.36864996063896,248280.45597362245,41.5,44.2,31.3,Dakar,3.0,5.0,2.0,10.0,1,0
1120,M,19.0,Master,9.233168254555284,271367.3361942447,52.1,44.1,42.4,Dakar,2.0,3.0,2.0,7.0,1,1
1121,M,22.0,High School,5.598457228515577,271461.2713215052,65.1,62.7,59.3,Dakar,4.0,2.0,2.0,8.0,1,1
1122,F,19.0,Bachelor,8.558614758261402,330114.1224854452,64.1,52.2,53.0,Saint-louis,3.0,3.0,6.0,12.0,1,1
1123,F,23.0,Master,8.293346979112547,200618.33233517903,72.3,58.3,64.5,Saint-louis,3.0,4.0,2.0,9.0,0,1
1124,F,21.0,Master,11.875079582725412,382278.7671016453,74.8,58.9,72.0,Saint-louis,1.0,4.0,5.0,10.0,0,1
1125,M,20.0,High School,,178842.16209845457,59.9,79.0,58.8,Dakar,3.0,1.0,3.0,7.0,1,1
1126,F,21.0,Master,9.97590952882258,281246.83959539485,54.1,47.5,49.0,Dakar,2.0,3.0,3.0,8.0,0,1
1127,F,16.0,High School,6.550609769815591,321083.32383804844,70.8,72.3,63.2,Dakar,1.0,1.0,3.0,5.0,0,1
1128,M,17.0,Bachelor,10.967289177560506,222981.43152667905,82.8,59.9,60.7,Dakar,0.0,5.0,3.0,8.0,0,1
1129,M,17.0,Master,7.632126135187813,231677.8291702635,62.9,53.6,54.0,Thies,3.0,2.0,1.0,6.0,1,1
1130,M,20.0,Bachelor,3.672342525147468,371000.1659631757,39.5,41.7,40.6,Saint-louis,2.0,3.0,3.0,8.0,1,0
1131,M,24.0,High School,6.386848832356245,197072.0188073977,83.5,84.5,82.7,Thiès,2.0,2.0,3.0,7.0,1,1
1132,M,26.0,Master,8.338107935137298,253824.95716751151,72.7,56.8,70.9,Saint-louis,2.0,3.0,3.0,8.0,0,1
1133,M,22.0,Master,11.640863134658982,366689.0613651471,34.5,23.9,23.3,Dakar,4.0,0.0,0.0,4.0,1,0
1134,F,21.0,Bachelor,7.2658873113713875,546491.092972317,89.9,79.3,81.1,Dakar,2.0,3.0,3.0,8.0,1,1
1135,F,15.0,High School,3.163205155041576,372648.5405715296,54.6,53.4,54.5,Saint louis,2.0,4.0,5.0,11.0,0,1
1136,F,19.0,High School,8.226966733187277,241545.1966874612,100.0,82.1,86.0,Thies,3.0,1.0,4.0,8.0,1,1
1137,F,18.0,Master,8.45382416022621,363696.1900407276,71.7,54.5,71.8,Thiès,2.0,0.0,2.0,4.0,0,1
1138,M,18.0,High School,8.743350515611013,171217.16711195407,57.5,59.4,58.2,Thies,1.0,4.0,4.0,9.0,0,1
1139,F,20.0,Master,11.67948606381772,313871.60864158894,73.6,66.9,62.5,Saint louis,0.0,4.0,1.0,5.0,1,1
1140,M,19.0,Master,12.075692960359593,296428.0213996318,68.6,43.5,55.3,Thies,3.0,3.0,3.0,9.0,1,1
1141,M,15.0,Master,,338590.14484473073,68.6,56.0,61.7,Dakar,2.0,2.0,3.0,7.0,1,1
1142,M,22.0,Master,5.535426167804227,313980.9662971045,86.2,83.4,86.0,Dakar,3.0,2.0,2.0,7.0,1,1
1143,F,17.0,High School,3.839205156178108,345563.9612900535,48.8,61.2,50.8,Dakar,2.0,4.0,4.0,10.0,1,0
1144,F,21.0,Master,10.795262681121905,262623.9366120958,84.5,46.6,65.5,Dakar,3.0,2.0,4.0,9.0,1,1
1145,F,25.0,Master,13.79528043335086,307033.07008461514,70.2,54.5,45.9,Thies,1.0,2.0,2.0,5.0,0,1
1146,M,18.0,High School,6.739672288364306,119901.57402132836,65.7,62.7,68.5,Dakar,2.0,2.0,3.0,7.0,0,1
1147,F,,Master,7.034277741100028,261611.12663965035,80.8,78.7,78.3,Dakar,2.0,2.0,2.0,6.0,1,1
1148,M,19.0,Bachelor,13.867130227595904,466900.0257811973,74.4,63.9,76.2,Thiès,3.0,2.0,2.0,7.0,0,1
1149,F,23.0,High School,10.02223141286003,338257.00075539073,71.5,71.3,71.0,Thiès,3.0,2.0,4.0,9.0,1,1
1150,M,25.0,Master,9.74494281920422,297489.4755140308,77.7,60.6,57.2,Thies,1.0,4.0,3.0,8.0,1,1
1151,F,17.0,High School,3.236333976105093,389331.16035157925,87.3,104.2,95.7,Thies,3.0,3.0,4.0,10.0,1,1
1152,F,21.0,Master,10.714912277117676,,66.2,49.3,53.3,Thies,2.0,2.0,1.0,5.0,0,1
1153,F,19.0,Master,4.283454637960967,,43.9,47.1,51.4,Saint-louis,1.0,3.0,3.0,7.0,0,0
1154,M,20.0,Bachelor,3.4639192562601675,505525.3693531527,77.0,83.4,72.3,Thiès,3.0,1.0,4.0,8.0,0,1
1155,F,27.0,Master,6.612913692933152,305515.3123258721,65.6,60.3,54.6,Dakar,2.0,3.0,3.0,8.0,1,1
1156,M,16.0,High School,5.656829106205239,270890.03564522474,72.6,59.5,73.2,Thies,1.0,2.0,1.0,4.0,0,1
1157,M,21.0,Master,,156095.48098852282,74.3,82.0,85.1,Thies,1.0,1.0,2.0,4.0,0,1
1158,M,,Master,2.2360734619003253,353723.5519674014,66.7,64.6,68.0,Thies,3.0,2.0,4.0,9.0,0,1
1159,F,23.0,Bachelor,11.835265225870687,365335.18434329546,103.1,81.8,95.6,Thies,2.0,3.0,2.0,7.0,1,1
1160,F,20.0,Master,12.510745178065717,168660.67669981244,69.6,68.1,60.6,Saint louis,2.0,2.0,2.0,6.0,1,1
1161,F,21.0,Master,0.2106301034367428,283166.9297339486,60.1,37.4,37.1,Saint-louis,4.0,3.0,3.0,10.0,1,1
1162,F,19.0,High School,11.9138312226662,216811.83123658245,37.6,41.2,29.6,Thies,3.0,1.0,3.0,7.0,1,0
1163,M,21.0,High School,4.757885480713495,229113.25436492197,59.3,48.1,75.7,Dakar,2.0,1.0,5.0,8.0,1,1
1164,M,19.0,High School,11.427902147931144,131384.45646038456,42.5,32.1,35.0,Dakar,2.0,1.0,1.0,4.0,1,0
1165,F,22.0,Master,7.726214029334337,450233.6945415789,62.8,70.5,58.8,Dakar,1.0,2.0,4.0,7.0,0,1
1166,M,19.0,Bachelor,8.115102256323995,409898.8537917125,84.6,69.2,85.5,Thies,2.0,2.0,5.0,9.0,1,1
1167,F,21.0,High School,7.259609402315125,,65.6,62.8,64.9,Saint louis,0.0,2.0,4.0,6.0,1,1
1168,M,20.0,Master,12.848516816933945,274029.7546033955,68.8,64.5,63.2,Dakar,1.0,1.0,6.0,8.0,1,1
1169,F,23.0,High School,3.041647949899887,283629.3419666861,82.8,73.3,74.5,Saint-louis,3.0,0.0,2.0,5.0,1,1
1170,F,20.0,Bachelor,10.431361354940034,206602.9736392196,76.4,65.6,61.9,Thies,4.0,0.0,4.0,8.0,0,1
1171,F,16.0,High School,12.405320659558202,246788.4698117957,88.2,70.7,71.8,Thiès,2.0,2.0,3.0,7.0,0,1
1172,F,23.0,High School,10.865360322161642,231355.95916626343,73.1,48.8,59.4,Dakar,1.0,1.0,2.0,4.0,0,1
1173,F,18.0,Bachelor,17.29879565729367,493544.2044848554,55.6,32.3,39.6,Dakar,1.0,2.0,0.0,3.0,1,1
1174,F,18.0,High School,5.8842129491012045,298054.64918225224,72.8,80.5,70.8,Thies,4.0,4.0,2.0,10.0,1,1
1175,M,19.0,Master,11.829219290374123,412158.5648803949,57.8,53.9,57.0,Dakar,1.0,1.0,4.0,6.0,1,1
1176,F,23.0,Master,7.5756374586343185,344391.0735605268,64.1,46.6,58.1,Thiès,1.0,2.0,1.0,4.0,1,1
1177,F,15.0,Bachelor,12.933624305410678,165920.75892825186,77.3,75.2,79.2,Thies,2.0,1.0,6.0,9.0,0,1
1178,F,28.0,Master,7.969244017114522,,69.2,61.1,57.0,Dakar,2.0,0.0,4.0,6.0,1,1
1179,F,23.0,High School,6.4484968725501215,416458.6151536056,55.5,53.5,51.8,Thies,2.0,2.0,1.0,5.0,1,1
1180,F,21.0,Master,13.224288815486515,149008.24447592546,53.6,48.3,35.5,Saint-louis,1.0,3.0,3.0,7.0,1,1
1181,M,20.0,High School,6.03375224392428,233354.52487899107,74.8,64.5,65.5,Dakar,2.0,3.0,4.0,9.0,0,1
1182,F,21.0,Master,,578713.1070315319,42.6,54.6,48.1,Dakar,1.0,3.0,2.0,6.0,1,0
1183,F,21.0,Bachelor,5.932612467304686,427417.99751876784,68.5,68.3,68.9,Thiès,2.0,2.0,2.0,6.0,1,1
1184,F,22.0,Bachelor,10.47613178635413,469683.4962674385,78.0,70.8,57.4,Dakar,2.0,2.0,6.0,10.0,1,1
1185,F,21.0,High School,,246221.22414432812,75.3,78.7,63.8,Thies,1.0,2.0,3.0,6.0,0,1
1186,F,20.0,High School,8.444517501186048,292884.2258900281,91.8,70.9,94.6,Saint louis,1.0,4.0,3.0,8.0,1,1
1187,F,20.0,Master,13.2727882689361,213857.6142775157,73.5,54.6,59.0,Thies,1.0,1.0,5.0,7.0,1,1
1188,M,20.0,High School,,317062.47348594706,61.3,51.3,56.1,Thiès,1.0,3.0,3.0,7.0,0,1
1189,F,20.0,Master,6.226946140728389,378526.5760872916,87.8,74.3,81.7,Dakar,2.0,1.0,4.0,7.0,1,1
1190,F,23.0,High School,6.845699531383596,296392.31034153054,86.8,67.5,67.9,Thies,2.0,2.0,2.0,6.0,0,1
1191,F,21.0,Master,7.541762290109921,457920.8903662198,59.3,68.2,57.3,Saint-louis,2.0,0.0,2.0,4.0,1,1
1192,F,13.0,Master,8.336377553000785,235345.81945831337,74.0,63.6,69.6,Dakar,2.0,2.0,4.0,8.0,1,1
1193,F,22.0,Bachelor,10.763643829568773,277553.0980231605,64.9,59.4,64.4,Thiès,3.0,4.0,2.0,9.0,1,1
1194,F,20.0,Master,6.220772647318039,311455.4449629956,66.6,60.4,61.9,Thiès,3.0,1.0,4.0,8.0,1,1
1195,M,20.0,Master,8.556114747812503,176446.68346927193,72.5,56.0,58.0,Thies,4.0,2.0,2.0,8.0,1,1
1196,F,,High School,7.819508438703793,244011.04999636344,49.5,46.6,50.2,Saint louis,1.0,3.0,4.0,8.0,0,0
1197,M,23.0,Bachelor,4.2964403844354,93728.35044553837,74.1,69.8,62.4,Thiès,1.0,2.0,5.0,8.0,1,1
1198,F,22.0,Master,,,86.6,68.7,88.7,Dakar,3.0,3.0,0.0,6.0,1,1
1199,F,18.0,Master,7.425361880411527,305596.4839879159,59.0,59.1,50.1,Dakar,2.0,2.0,2.0,6.0,1,1
1200,F,21.0,High School,7.339677739987816,175710.765053665,58.0,72.8,59.4,Dakar,1.0,3.0,0.0,4.0,1,1
1201,F,18.0,Bachelor,8.127037826325804,199875.16652458545,54.9,58.2,53.6,Thiès,2.0,0.0,3.0,5.0,1,1
1202,M,17.0,Bachelor,8.302694162453545,271850.5164456975,78.7,67.0,78.3,Thies,1.0,2.0,3.0,6.0,0,1
1203,F,18.0,Master,6.270819283570679,382591.1652926896,68.8,66.6,78.7,Thies,3.0,1.0,3.0,7.0,1,1
1204,M,22.0,Bachelor,13.09085893588506,365728.6774485073,60.6,51.9,44.6,Dakar,2.0,2.0,0.0,4.0,1,1
1205,F,22.0,High School,3.3220774831879334,215335.44632658467,36.4,34.0,32.4,Dakar,2.0,3.0,4.0,9.0,1,0
1206,M,21.0,High School,5.116119566120415,158060.80602584544,73.6,66.8,68.2,Thies,0.0,2.0,1.0,3.0,1,1
1207,F,22.0,High School,19.119854496894224,378827.8447583577,58.6,43.2,47.8,Dakar,1.0,1.0,4.0,6.0,1,1
1208,M,21.0,Bachelor,3.84803458004308,213318.3114461965,71.9,214.2,69.3,Dakar,4.0,4.0,2.0,10.0,1,1
1209,M,18.0,High School,2.584981301160965,307189.17288954044,57.1,51.4,66.1,Saint louis,4.0,3.0,2.0,9.0,1,1
1210,F,21.0,Bachelor,10.937906980004872,314850.55710291327,74.0,59.9,68.4,Dakar,5.0,0.0,3.0,8.0,1,1
1211,M,22.0,Master,0.3084794150954959,337447.4558072086,70.7,70.4,59.6,Thies,2.0,3.0,4.0,9.0,0,1
1212,F,22.0,Bachelor,7.058904360110244,402992.45162182464,56.2,47.7,55.5,Thies,1.0,2.0,6.0,9.0,0,1
1213,M,,Bachelor,16.583299700305954,148444.44757592128,62.6,49.8,58.7,Thies,3.0,2.0,2.0,7.0,1,1
1214,M,22.0,Master,1.820256311386398,70660.88096874146,61.8,63.8,62.0,Dakar,2.0,4.0,1.0,7.0,0,1
1215,M,21.0,High School,0.0721420570451467,231906.3262525978,57.1,54.4,46.6,Thies,1.0,2.0,3.0,6.0,0,1
1216,M,23.0,Master,2.003275192169207,516183.40893986233,81.5,214.2,72.2,Thies,2.0,3.0,1.0,6.0,1,1
1217,M,20.0,Master,11.593438273387942,542660.8920104854,62.9,52.0,46.1,Saint louis,4.0,2.0,4.0,10.0,1,1
1218,M,,High School,12.49910687994325,327982.3305222378,75.1,59.3,56.1,Dakar,2.0,2.0,4.0,8.0,1,1
1219,F,20.0,High School,5.949644812085965,276842.23586871725,59.9,51.4,46.1,Saint-louis,2.0,1.0,5.0,8.0,1,1
1220,F,18.0,High School,10.732849616004277,58239.291804592125,60.8,76.6,61.5,Thiès,0.0,5.0,4.0,9.0,1,1
1221,M,18.0,High School,13.56102131004796,16493.96221884889,55.7,58.2,55.9,Dakar,2.0,2.0,150.0,154.0,1,1
1222,M,20.0,Bachelor,15.149385657719302,226315.42061407067,73.7,56.5,53.6,Thies,3.0,1.0,3.0,7.0,1,1
1223,M,18.0,Master,7.014658875280607,276231.1643820768,34.0,25.2,28.8,Thies,2.0,1.0,2.0,5.0,0,0
1224,F,19.0,High School,,456075.0481267151,43.4,40.2,51.4,Thies,2.0,3.0,2.0,7.0,0,0
1225,M,15.0,High School,4.716484310361253,323706.5031582546,49.7,60.8,46.3,Saint louis,2.0,0.0,3.0,5.0,0,0
1226,M,21.0,Master,6.292783220258969,327288.60947899445,67.3,54.2,64.3,Dakar,1.0,2.0,1.0,4.0,1,1
